year,begin_time,end_time,episode_id,event_id,state_text,zone,event_type,short_ugcs
2009,2009-12-24 22:00:00 UTC,2009-12-26 14:00 UTC,35669,206425,SD,"PERKINS",Blizzard,SD-C105|SD-Z002
2009,2009-12-24 22:00:00 UTC,2009-12-26 13:00 UTC,35669,206426,SD,"BUTTE",Blizzard,SD-C019|SD-Z012
2009,2009-12-24 18:00:00 UTC,2009-12-25 00:00 UTC,35783,208730,KS,"BROWN",Blizzard,KS-C013|KS-Z012
2009,2009-12-24 09:00:00 UTC,2009-12-25 04:00 UTC,34834,202661,IA,"HARRISON",Blizzard,IA-C085|IA-Z055
2009,2009-12-24 20:00:00 UTC,2009-12-26 14:00 UTC,35669,206433,SD,"PENNINGTON CO PLAINS",Blizzard,SD-Z031
2009,2009-12-24 14:00:00 UTC,2009-12-24 21:00 UTC,35783,208734,KS,"LYON",Blizzard,KS-C111|KS-Z054
2009,2009-01-11 09:00:00 UTC,2009-01-12 08:50 UTC,24179,140848,MN,"WILKIN",Blizzard,MN-C167|MN-Z029
2009,2009-01-11 09:00:00 UTC,2009-01-12 08:50 UTC,24179,140849,MN,"CLAY",Blizzard,MN-C027|MN-Z003
2009,2009-01-11 09:00:00 UTC,2009-01-12 08:50 UTC,24178,140839,ND,"RICHLAND",Blizzard,ND-C077|ND-Z053
2009,2009-01-12 06:00:00 UTC,2009-01-12 13:00 UTC,24151,140813,NE,"PIERCE",Blizzard,NE-C139|NE-Z017
2009,2009-12-24 18:00:00 UTC,2009-12-25 00:00 UTC,35783,208357,KS,"RILEY",Blizzard,KS-C161|KS-Z022
2009,2009-12-24 00:00:00 UTC,2009-12-24 08:00 UTC,35833,207783,TX,"CHILDRESS",Blizzard,TX-C075|TX-Z026
2009,2009-01-11 09:00:00 UTC,2009-01-12 08:50 UTC,24178,140841,ND,"RANSOM",Blizzard,ND-C073|ND-Z049
2009,2009-01-11 09:00:00 UTC,2009-01-12 08:50 UTC,24178,140842,ND,"SARGENT",Blizzard,ND-C081|ND-Z052
2009,2009-01-11 09:00:00 UTC,2009-01-12 08:50 UTC,24178,140843,ND,"BARNES",Blizzard,ND-C003|ND-Z038
2009,2009-01-11 09:00:00 UTC,2009-01-12 08:50 UTC,24178,140844,ND,"GRIGGS",Blizzard,ND-C039|ND-Z028
2009,2009-01-11 09:00:00 UTC,2009-01-12 08:50 UTC,24178,140845,ND,"CASS",Blizzard,ND-C017|ND-Z039
2009,2009-12-24 00:00:00 UTC,2009-12-24 08:00 UTC,35833,207784,TX,"HALL",Blizzard,TX-C191|TX-Z025
2009,2009-12-24 00:00:00 UTC,2009-12-24 08:00 UTC,35833,207785,TX,"BRISCOE",Blizzard,TX-C045|TX-Z024
2009,2009-12-24 00:00:00 UTC,2009-12-24 08:00 UTC,35833,207786,TX,"SWISHER",Blizzard,TX-C437|TX-Z023
2009,2009-12-24 00:00:00 UTC,2009-12-24 08:00 UTC,35833,207787,TX,"FLOYD",Blizzard,TX-C153|TX-Z030
2009,2009-12-24 00:00:00 UTC,2009-12-24 08:00 UTC,35833,207788,TX,"MOTLEY",Blizzard,TX-C345|TX-Z031
2009,2009-12-24 00:00:00 UTC,2009-12-24 08:00 UTC,35833,207789,TX,"COTTLE",Blizzard,TX-C101|TX-Z032
2009,2009-12-18 08:30:00 UTC,2009-12-19 12:00 UTC,35919,208000,WV,"MONROE",Blizzard,WV-C063|WV-Z044
2009,2009-12-18 08:30:00 UTC,2009-12-19 12:00 UTC,35919,208012,WV,"SUMMERS",Blizzard,WV-C089|WV-Z043
2009,2009-12-24 16:00:00 UTC,2009-12-25 01:00 UTC,34834,202667,IA,"PAGE",Blizzard,IA-C145|IA-Z091
2009,2009-12-24 14:00:00 UTC,2009-12-24 20:00 UTC,35783,208740,KS,"FRANKLIN",Blizzard,KS-C059|KS-Z056
2009,2009-01-12 06:00:00 UTC,2009-01-12 13:00 UTC,24151,140670,NE,"WAYNE",Blizzard,NE-C179|NE-Z018
2009,2009-01-12 06:00:00 UTC,2009-01-12 13:00 UTC,24151,140671,NE,"CEDAR",Blizzard,NE-C027|NE-Z012
2009,2009-12-24 14:00:00 UTC,2009-12-24 20:00 UTC,35783,208737,KS,"ANDERSON",Blizzard,KS-C003|KS-Z059
2009,2009-01-11 09:00:00 UTC,2009-01-12 03:06 UTC,24178,140846,ND,"EDDY",Blizzard,ND-C027|ND-Z024
2009,2009-01-11 09:00:00 UTC,2009-01-12 03:06 UTC,24178,140847,ND,"BENSON",Blizzard,ND-C005|ND-Z014
2009,2009-12-24 16:00:00 UTC,2009-12-24 22:00 UTC,35783,208741,KS,"DOUGLAS",Blizzard,KS-C045|KS-Z040
2009,2009-12-24 16:00:00 UTC,2009-12-25 01:00 UTC,34834,202666,IA,"FREMONT",Blizzard,IA-C071|IA-Z090
2009,2009-12-19 18:53:00 UTC,2009-12-20 05:53 UTC,36051,209027,RI,"NEWPORT",Blizzard,RI-C005|RI-Z007
2009,2009-01-13 06:00:00 UTC,2009-01-13 12:00 UTC,25608,149612,MT,"RICHLAND",Blizzard,MT-C083|MT-Z024
2009,2009-01-13 06:30:00 UTC,2009-01-13 11:00 UTC,25608,149611,MT,"EASTERN ROOSEVELT",Blizzard,MT-Z062
2009,2009-01-13 05:50:00 UTC,2009-01-13 10:00 UTC,25608,149608,MT,"DANIELS",Blizzard,MT-C019|MT-Z018
2009,2009-01-13 05:50:00 UTC,2009-01-13 12:00 UTC,25608,149610,MT,"SHERIDAN",Blizzard,MT-C091|MT-Z019
2009,2009-01-13 05:45:00 UTC,2009-01-13 11:45 UTC,25608,149607,MT,"NORTHERN VALLEY",Blizzard,MT-Z061
2009,2009-01-11 13:00:00 UTC,2009-01-11 19:00 UTC,25600,149558,MT,"DANIELS",Blizzard,MT-C019|MT-Z018
2009,2009-01-11 14:44:00 UTC,2009-01-11 19:00 UTC,25600,149557,MT,"NORTHERN VALLEY",Blizzard,MT-Z061
2009,2009-01-11 09:00:00 UTC,2009-01-11 19:00 UTC,25600,149560,MT,"WESTERN ROOSEVELT",Blizzard,MT-Z020
2009,2009-01-11 11:00:00 UTC,2009-01-11 20:30 UTC,25600,149559,MT,"SHERIDAN",Blizzard,MT-C091|MT-Z019
2009,2009-01-11 13:00:00 UTC,2009-01-11 19:00 UTC,25600,149561,MT,"EASTERN ROOSEVELT",Blizzard,MT-Z062
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150152,ND,"OLIVER",Blizzard,ND-C065|ND-Z020
2009,2009-01-11 12:00:00 UTC,2009-01-12 02:00 UTC,25693,150133,ND,"MOUNTRAIL",Blizzard,ND-C061|ND-Z010
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25693,150161,ND,"SIOUX",Blizzard,ND-C085|ND-Z045
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150154,ND,"BURLEIGH",Blizzard,ND-C015|ND-Z035
2009,2009-01-02 09:00:00 UTC,2009-01-02 14:00 UTC,25495,148759,MT,"DAWSON",Blizzard,MT-C021|MT-Z025
2009,2009-12-23 09:00:00 UTC,2009-12-26 16:00 UTC,35741,206855,SD,"SULLY",Blizzard,SD-C119|SD-Z034
2009,2009-12-23 09:00:00 UTC,2009-12-26 17:00 UTC,35741,206856,SD,"HUGHES",Blizzard,SD-C065|SD-Z035
2009,2009-12-23 08:00:00 UTC,2009-12-26 17:00 UTC,35741,206857,SD,"LYMAN",Blizzard,SD-C085|SD-Z048
2009,2009-12-23 10:00:00 UTC,2009-12-26 16:00 UTC,35741,206858,SD,"MCPHERSON",Blizzard,SD-C089|SD-Z005
2009,2009-12-23 10:00:00 UTC,2009-12-26 16:00 UTC,35741,206859,SD,"EDMUNDS",Blizzard,SD-C045|SD-Z010
2009,2009-12-23 10:00:00 UTC,2009-12-26 16:00 UTC,35741,206860,SD,"FAULK",Blizzard,SD-C049|SD-Z017
2009,2009-12-23 10:00:00 UTC,2009-12-26 16:00 UTC,35741,206861,SD,"HYDE",Blizzard,SD-C069|SD-Z036
2009,2009-12-23 11:00:00 UTC,2009-12-26 16:00 UTC,35741,206862,SD,"HAND",Blizzard,SD-C059|SD-Z037
2009,2009-12-23 10:00:00 UTC,2009-12-26 17:00 UTC,35741,206863,SD,"BUFFALO",Blizzard,SD-C017|SD-Z051
2009,2009-03-22 23:00:00 UTC,2009-03-23 18:00 UTC,26427,154603,WY,"PLATTE",Blizzard,WY-C031|WY-Z067
2009,2009-03-25 22:00:00 UTC,2009-03-26 09:00 UTC,26429,154615,WY,"CHEYENNE FOOTHILLS",Blizzard,WY-Z069
2009,2009-12-23 12:00:00 UTC,2009-12-26 16:00 UTC,35741,206864,SD,"BROWN",Blizzard,SD-C013|SD-Z006
2009,2009-12-23 12:00:00 UTC,2009-12-26 16:00 UTC,35741,206865,SD,"SPINK",Blizzard,SD-C115|SD-Z018
2009,2009-12-23 12:00:00 UTC,2009-12-26 16:00 UTC,35741,206866,SD,"MARSHALL",Blizzard,SD-C091|SD-Z007
2009,2009-12-23 12:00:00 UTC,2009-12-26 16:00 UTC,35741,206867,SD,"DAY",Blizzard,SD-C037|SD-Z011
2009,2009-12-23 13:00:00 UTC,2009-12-26 17:00 UTC,35741,206868,SD,"CLARK",Blizzard,SD-C025|SD-Z019
2009,2009-12-23 13:00:00 UTC,2009-12-26 17:00 UTC,35741,206869,SD,"HAMLIN",Blizzard,SD-C057|SD-Z022
2009,2009-12-23 13:00:00 UTC,2009-12-26 17:00 UTC,35741,206870,SD,"CODINGTON",Blizzard,SD-C029|SD-Z020
2009,2009-12-23 12:00:00 UTC,2009-12-26 17:00 UTC,35741,206871,SD,"ROBERTS",Blizzard,SD-C109|SD-Z008
2009,2009-01-01 22:00:00 UTC,2009-01-02 10:00 UTC,25495,148756,MT,"SHERIDAN",Blizzard,MT-C091|MT-Z019
2009,2009-01-12 09:00:00 UTC,2009-01-12 15:00 UTC,25674,149911,MN,"COTTONWOOD",Blizzard,MN-C033|MN-Z081
2009,2009-12-23 09:00:00 UTC,2009-12-26 15:00 UTC,35741,206848,SD,"CORSON",Blizzard,SD-C031|SD-Z003
2009,2009-12-23 09:00:00 UTC,2009-12-26 15:00 UTC,35741,206849,SD,"DEWEY",Blizzard,SD-C041|SD-Z015
2009,2009-12-23 09:00:00 UTC,2009-12-26 16:00 UTC,35741,206850,SD,"STANLEY",Blizzard,SD-C117|SD-Z033
2009,2009-12-23 09:00:00 UTC,2009-12-26 16:00 UTC,35741,206851,SD,"JONES",Blizzard,SD-C075|SD-Z045
2009,2009-12-23 09:00:00 UTC,2009-12-26 15:00 UTC,35741,206852,SD,"CAMPBELL",Blizzard,SD-C021|SD-Z004
2009,2009-12-23 09:00:00 UTC,2009-12-26 15:00 UTC,35741,206853,SD,"WALWORTH",Blizzard,SD-C129|SD-Z009
2009,2009-12-23 09:00:00 UTC,2009-12-26 15:00 UTC,35741,206854,SD,"POTTER",Blizzard,SD-C107|SD-Z016
2009,2009-01-02 02:30:00 UTC,2009-01-02 10:00 UTC,25495,148753,MT,"EASTERN ROOSEVELT",Blizzard,MT-Z062
2009,2009-01-02 05:00:00 UTC,2009-01-02 13:00 UTC,25495,148751,MT,"PETROLEUM",Blizzard,MT-C069|MT-Z021
2009,2009-01-02 06:00:00 UTC,2009-01-02 13:00 UTC,25495,148757,MT,"GARFIELD",Blizzard,MT-C033|MT-Z022
2009,2009-01-02 07:00:00 UTC,2009-01-02 13:00 UTC,25495,148758,MT,"PRAIRIE",Blizzard,MT-C079|MT-Z026
2009,2009-03-22 13:00:00 UTC,2009-03-23 18:00 UTC,26427,154601,WY,"CONVERSE",Blizzard,WY-C009|WY-Z059
2009,2009-02-18 16:00:00 UTC,2009-02-19 20:00 UTC,26481,154877,MI,"ALGER",Blizzard,MI-C003|MI-Z006
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158851,TX,"CARSON",Blizzard,TX-C065|TX-Z013
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158852,TX,"DEAF SMITH",Blizzard,TX-C117|TX-Z016
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150064,MN,"EAST POLK",Blizzard,MN-Z015
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150065,MN,"NORMAN",Blizzard,MN-C107|MN-Z002
2009,2009-04-04 05:00:00 UTC,2009-04-04 16:00 UTC,26885,157528,NE,"KIMBALL",Blizzard,NE-C105|NE-Z054
2009,2009-04-04 05:00:00 UTC,2009-04-04 16:00 UTC,26885,157529,NE,"MORRILL",Blizzard,NE-C123|NE-Z021
2009,2009-04-04 05:00:00 UTC,2009-04-04 15:00 UTC,26885,157530,NE,"SCOTTS BLUFF",Blizzard,NE-C157|NE-Z019
2009,2009-03-09 08:56:00 UTC,2009-03-10 23:00 UTC,25698,150075,ND,"GRIGGS",Blizzard,ND-C039|ND-Z028
2009,2009-03-09 08:56:00 UTC,2009-03-10 23:00 UTC,25698,150077,ND,"TRAILL",Blizzard,ND-C097|ND-Z030
2009,2009-03-09 08:56:00 UTC,2009-03-10 23:00 UTC,25698,150079,ND,"CASS",Blizzard,ND-C017|ND-Z039
2009,2009-03-09 08:56:00 UTC,2009-03-10 23:00 UTC,25698,150081,ND,"SARGENT",Blizzard,ND-C081|ND-Z052
2009,2009-03-09 08:56:00 UTC,2009-03-10 23:00 UTC,25698,150082,ND,"RICHLAND",Blizzard,ND-C077|ND-Z053
2009,2009-04-04 03:00:00 UTC,2009-04-04 16:00 UTC,26885,157499,NE,"DAWES",Blizzard,NE-C045|NE-Z002
2009,2009-04-04 03:00:00 UTC,2009-04-04 16:00 UTC,26885,157527,NE,"DAWES",Blizzard,NE-C045|NE-Z002
2009,2009-03-09 08:56:00 UTC,2009-03-10 23:00 UTC,25698,150076,ND,"STEELE",Blizzard,ND-C091|ND-Z029
2009,2009-03-09 08:56:00 UTC,2009-03-10 23:00 UTC,25698,150078,ND,"BARNES",Blizzard,ND-C003|ND-Z038
2009,2009-04-04 03:00:00 UTC,2009-04-04 15:00 UTC,26885,157495,NE,"BANNER",Blizzard,NE-C007|NE-Z020
2009,2009-04-04 03:00:00 UTC,2009-04-04 15:00 UTC,26885,157497,NE,"BOX BUTTE",Blizzard,NE-C013|NE-Z003
2009,2009-03-10 15:30:00 UTC,2009-03-10 18:30 UTC,25697,159028,MN,"KITTSON",Blizzard,MN-C069|MN-Z004
2009,2009-03-10 15:30:00 UTC,2009-03-10 18:30 UTC,25697,159029,MN,"WEST MARSHALL",Blizzard,MN-Z007
2009,2009-03-09 08:56:00 UTC,2009-03-10 23:00 UTC,25698,150074,ND,"GRAND FORKS",Blizzard,ND-C035|ND-Z027
2009,2009-03-29 08:30:00 UTC,2009-03-30 06:00 UTC,26924,157801,WY,"NORTHEAST JOHNSON COUNTY",Blizzard,WY-Z010
2009,2009-03-29 13:00:00 UTC,2009-03-30 06:00 UTC,26924,157802,WY,"SOUTHEAST JOHNSON COUNTY",Blizzard,WY-Z011
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150067,MN,"CLAY",Blizzard,MN-C027|MN-Z003
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150068,MN,"WEST BECKER",Blizzard,MN-Z027
2009,2009-04-04 04:00:00 UTC,2009-04-04 16:00 UTC,26885,157498,NE,"CHEYENNE",Blizzard,NE-C033|NE-Z055
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150070,MN,"EAST OTTER TAIL",Blizzard,MN-Z031
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150072,MN,"WEST OTTER TAIL",Blizzard,MN-Z030
2009,2009-03-26 20:46:00 UTC,2009-03-28 06:00 UTC,27079,158861,TX,"DONLEY",Blizzard,TX-C129|TX-Z019
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150069,MN,"WILKIN",Blizzard,MN-C167|MN-Z029
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150073,MN,"GRANT",Blizzard,MN-C051|MN-Z040
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158853,TX,"RANDALL",Blizzard,TX-C381|TX-Z017
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158854,TX,"ARMSTRONG",Blizzard,TX-C011|TX-Z018
2009,2009-03-29 03:00:00 UTC,2009-03-29 15:00 UTC,26099,154668,MT,"PRAIRIE",Blizzard,MT-C079|MT-Z026
2009,2009-03-26 20:46:00 UTC,2009-03-28 06:00 UTC,27079,158855,TX,"OCHILTREE",Blizzard,TX-C357|TX-Z004
2009,2009-03-26 20:46:00 UTC,2009-03-28 06:00 UTC,27079,158858,TX,"HEMPHILL",Blizzard,TX-C211|TX-Z010
2009,2009-04-03 15:30:00 UTC,2009-04-04 06:00 UTC,26941,157898,WY,"WIND RIVER MOUNTAINS EAST",Blizzard,WY-Z015|WY-Z015
2009,2009-03-10 15:30:00 UTC,2009-03-10 18:30 UTC,25698,159026,ND,"PEMBINA",Blizzard,ND-C067|ND-Z008
2009,2009-03-29 03:30:00 UTC,2009-03-29 16:00 UTC,26099,154672,MT,"WIBAUX",Blizzard,MT-C109|MT-Z027
2009,2009-03-29 05:00:00 UTC,2009-03-29 17:00 UTC,26099,154658,MT,"DAWSON",Blizzard,MT-C021|MT-Z025
2009,2009-03-26 20:46:00 UTC,2009-03-28 06:00 UTC,27079,158856,TX,"LIPSCOMB",Blizzard,TX-C295|TX-Z005
2009,2009-03-26 20:46:00 UTC,2009-03-28 06:00 UTC,27079,158857,TX,"ROBERTS",Blizzard,TX-C393|TX-Z009
2009,2009-03-26 20:46:00 UTC,2009-03-28 06:00 UTC,27079,158859,TX,"GRAY",Blizzard,TX-C179|TX-Z014
2009,2009-03-26 20:46:00 UTC,2009-03-28 06:00 UTC,27079,158860,TX,"WHEELER",Blizzard,TX-C483|TX-Z015
2009,2009-03-10 15:30:00 UTC,2009-03-10 18:30 UTC,25698,159027,ND,"EASTERN WALSH",Blizzard,ND-Z016
2009,2009-04-04 03:00:00 UTC,2009-04-04 15:00 UTC,26885,157531,NE,"SIOUX",Blizzard,NE-C165|NE-Z001
2009,2009-03-09 08:56:00 UTC,2009-03-10 23:00 UTC,25698,150080,ND,"RANSOM",Blizzard,ND-C073|ND-Z049
2009,2009-03-23 12:00:00 UTC,2009-03-24 10:00 UTC,26825,157116,NE,"EASTERN CHERRY",Blizzard,NE-Z005
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150066,MN,"MAHNOMEN",Blizzard,MN-C087|MN-Z022
2009,2009-03-23 09:00:00 UTC,2009-03-24 09:00 UTC,26825,157117,NE,"GRANT",Blizzard,NE-C075|NE-Z023
2009,2009-03-23 08:00:00 UTC,2009-03-24 08:00 UTC,26825,157114,NE,"SHERIDAN",Blizzard,NE-C161|NE-Z004
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150061,MN,"WEST POLK",Blizzard,MN-Z001
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150062,MN,"PENNINGTON",Blizzard,MN-C113|MN-Z013
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158848,TX,"OLDHAM",Blizzard,TX-C359|TX-Z011
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150063,MN,"RED LAKE",Blizzard,MN-C125|MN-Z014
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158850,TX,"POTTER",Blizzard,TX-C375|TX-Z012
2009,2009-03-30 12:00:00 UTC,2009-03-31 08:00 UTC,26828,157134,NE,"BROWN",Blizzard,NE-C017|NE-Z008
2009,2009-03-30 12:00:00 UTC,2009-03-31 08:00 UTC,26828,157133,NE,"KEYA PAHA",Blizzard,NE-C103|NE-Z006
2009,2009-03-30 12:00:00 UTC,2009-03-31 08:00 UTC,26828,157132,NE,"EASTERN CHERRY",Blizzard,NE-Z005
2009,2009-01-13 13:00:00 UTC,2009-01-13 17:00 UTC,25196,146944,ND,"STARK",Blizzard,ND-C089|ND-Z033
2009,2009-01-13 13:00:00 UTC,2009-01-13 17:00 UTC,25196,146946,ND,"BILLINGS",Blizzard,ND-C007|ND-Z032
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25693,150168,ND,"DICKEY",Blizzard,ND-C021|ND-Z051
2009,2009-01-11 12:00:00 UTC,2009-01-12 03:00 UTC,25693,150137,ND,"BILLINGS",Blizzard,ND-C007|ND-Z032
2009,2009-01-11 15:00:00 UTC,2009-01-12 02:00 UTC,25693,150148,ND,"MCHENRY",Blizzard,ND-C049|ND-Z012
2009,2009-01-11 12:00:00 UTC,2009-01-12 02:00 UTC,25693,150130,ND,"DIVIDE",Blizzard,ND-C023|ND-Z001
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150150,ND,"MCLEAN",Blizzard,ND-C055|ND-Z021
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150156,ND,"KIDDER",Blizzard,ND-C043|ND-Z036
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150159,ND,"ROLETTE",Blizzard,ND-C079|ND-Z005
2009,2009-01-11 12:00:00 UTC,2009-01-12 02:00 UTC,25693,150132,ND,"MCKENZIE",Blizzard,ND-C053|ND-Z017
2009,2009-01-12 06:00:00 UTC,2009-01-12 12:00 UTC,25501,148798,MN,"CHIPPEWA",Blizzard,MN-C023|MN-Z056
2009,2009-01-11 12:00:00 UTC,2009-01-12 03:00 UTC,25693,150138,ND,"GOLDEN VALLEY",Blizzard,ND-C033|ND-Z031
2009,2009-01-11 15:00:00 UTC,2009-01-12 02:00 UTC,25693,150146,ND,"WARD",Blizzard,ND-C101|ND-Z011
2009,2009-01-11 12:00:00 UTC,2009-01-12 02:00 UTC,25693,150131,ND,"WILLIAMS",Blizzard,ND-C105|ND-Z009
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25693,150160,ND,"EMMONS",Blizzard,ND-C029|ND-Z046
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150155,ND,"SHERIDAN",Blizzard,ND-C083|ND-Z022
2009,2009-01-12 07:00:00 UTC,2009-01-12 12:00 UTC,25501,148797,MN,"SWIFT",Blizzard,MN-C151|MN-Z055
2009,2009-01-11 12:00:00 UTC,2009-01-12 02:00 UTC,25693,150134,ND,"BURKE",Blizzard,ND-C013|ND-Z002
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150158,ND,"PIERCE",Blizzard,ND-C069|ND-Z013
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150153,ND,"MORTON",Blizzard,ND-C059|ND-Z034
2009,2009-01-11 12:00:00 UTC,2009-01-12 06:00 UTC,25693,150144,ND,"HETTINGER",Blizzard,ND-C041|ND-Z041
2009,2009-01-11 12:00:00 UTC,2009-01-12 06:00 UTC,25693,150141,ND,"BOWMAN",Blizzard,ND-C011|ND-Z043
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150151,ND,"MERCER",Blizzard,ND-C057|ND-Z019
2009,2009-01-11 15:00:00 UTC,2009-01-12 03:00 UTC,25693,150157,ND,"WELLS",Blizzard,ND-C103|ND-Z023
2009,2009-01-11 12:00:00 UTC,2009-01-12 06:00 UTC,25693,150143,ND,"ADAMS",Blizzard,ND-C001|ND-Z044
2009,2009-01-12 06:00:00 UTC,2009-01-12 12:00 UTC,25501,148799,MN,"LAC QUI PARLE",Blizzard,MN-C073|MN-Z054
2009,2009-01-11 12:00:00 UTC,2009-01-12 03:00 UTC,25693,150139,ND,"STARK",Blizzard,ND-C089|ND-Z033
2009,2009-01-13 13:00:00 UTC,2009-01-13 17:00 UTC,25196,146947,ND,"GOLDEN VALLEY",Blizzard,ND-C033|ND-Z031
2009,2009-01-13 13:00:00 UTC,2009-01-13 17:00 UTC,25196,146948,ND,"DUNN",Blizzard,ND-C025|ND-Z018
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25693,150163,ND,"LOGAN",Blizzard,ND-C047|ND-Z047
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25693,150166,ND,"FOSTER",Blizzard,ND-C031|ND-Z025
2009,2009-01-11 15:00:00 UTC,2009-01-12 02:00 UTC,25693,150149,ND,"BOTTINEAU",Blizzard,ND-C009|ND-Z004
2009,2009-01-11 12:00:00 UTC,2009-01-12 06:00 UTC,25693,150142,ND,"SLOPE",Blizzard,ND-C087|ND-Z040
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25693,150167,ND,"MCINTOSH",Blizzard,ND-C051|ND-Z050
2009,2009-01-11 20:00:00 UTC,2009-01-12 09:00 UTC,25998,151872,SD,"MARSHALL",Blizzard,SD-C091|SD-Z007
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25693,150164,ND,"STUTSMAN",Blizzard,ND-C093|ND-Z037
2009,2009-01-11 15:00:00 UTC,2009-01-12 02:00 UTC,25693,150147,ND,"RENVILLE",Blizzard,ND-C075|ND-Z003
2009,2009-01-11 20:00:00 UTC,2009-01-12 09:00 UTC,25998,151873,SD,"DAY",Blizzard,SD-C037|SD-Z011
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25693,150165,ND,"LA MOURE",Blizzard,ND-C045|ND-Z048
2009,2009-01-11 12:00:00 UTC,2009-01-12 03:00 UTC,25693,150135,ND,"DUNN",Blizzard,ND-C025|ND-Z018
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25693,150162,ND,"GRANT",Blizzard,ND-C037|ND-Z042
2009,2009-03-29 20:00:00 UTC,2009-03-31 06:20 UTC,27085,158998,SD,"DEWEY",Blizzard,SD-C041|SD-Z015
2009,2009-03-30 00:00:00 UTC,2009-03-31 08:00 UTC,27085,159000,SD,"JONES",Blizzard,SD-C075|SD-Z045
2009,2009-04-03 17:00:00 UTC,2009-04-04 22:00 UTC,26771,156858,CO,"NE WELD COUNTY",Blizzard,CO-Z042
2009,2009-03-30 05:00:00 UTC,2009-03-31 14:00 UTC,27085,159011,SD,"MCPHERSON",Blizzard,SD-C089|SD-Z005
2009,2009-03-30 06:00:00 UTC,2009-03-31 15:00 UTC,27085,159012,SD,"EDMUNDS",Blizzard,SD-C045|SD-Z010
2009,2009-03-30 11:00:00 UTC,2009-03-31 16:00 UTC,27085,159017,SD,"BROWN",Blizzard,SD-C013|SD-Z006
2009,2009-03-30 11:00:00 UTC,2009-03-31 16:00 UTC,27085,159018,SD,"SPINK",Blizzard,SD-C115|SD-Z018
2009,2009-04-03 17:00:00 UTC,2009-04-04 22:00 UTC,26771,156864,CO,"WASHINGTON COUNTY",Blizzard,CO-Z049
2009,2009-04-03 17:00:00 UTC,2009-04-04 22:00 UTC,26771,156865,CO,"SEDGWICK COUNTY",Blizzard,CO-Z050
2009,2009-12-19 18:00:00 UTC,2009-12-19 21:00 UTC,35979,218023,NY,"SOUTHWEST SUFFOLK",Blizzard,NY-Z080
2009,2009-04-04 16:30:00 UTC,2009-04-04 22:00 UTC,27211,159702,KS,"RAWLINS",Blizzard,KS-C153|KS-Z002
2009,2009-03-30 06:00:00 UTC,2009-03-31 15:00 UTC,27085,159013,SD,"FAULK",Blizzard,SD-C049|SD-Z017
2009,2009-03-30 08:00:00 UTC,2009-03-31 14:00 UTC,27085,159014,SD,"HYDE",Blizzard,SD-C069|SD-Z036
